PUNJAB NATIONAL BANK - Account Statement
Account Number : 2265730243390069
Account Name   : HIMANSHU AHUJA
Branch         : GOREGAON EAST
IFSC Code      : PUNB0835093
Statement Period: 01-12-2024 To 09-05-2026

+------------+------------+------------------+----------------------------------------------------+----------------+----------------+----------------+----------------+
| Trans Dt   | Value Dt   | Transn ID        | Transaction Particulars                            | Ins Number     | Debit          | Credit         | Balance        |
| 23-02-2025 | 23-02-2025 | 080970899734     | UPI/DR/150791114107/PhonePe/ICICI/phonepe@ybl/UPI  | 080970899734   | 870.14         |                | 214,673.98     |
| 23-02-2025 | 23-02-2025 | 317285363849     | UPI/DR/767104440080/Spotify/ICICI/spotify@icici/UP | 317285363849   | 699.00         |                | 213,974.98     |
| 23-02-2025 | 23-02-2025 | 169465598418     | UPI/DR/235513220385/Rapido/PAYTM/rapido@icici/UPI  | 169465598418   | 90.21          |                | 213,884.77     |
| 24-02-2025 | 24-02-2025 | 440787757931     | UPI/DR/495611210037/Uber/PAYTM/uber@paytm/UPI      | 440787757931   | 100.59         |                | 213,784.18     |
| 25-02-2025 | 25-02-2025 | 460613141307     | UPI/DR/656920183008/Myntra/PAYTM/myntra@ybl/UPI    | 460613141307   | 4,200.05       |                | 209,584.13     |
| 25-02-2025 | 25-02-2025 | 023403941477     | ATM CASH WITHDRAWAL/40827/VARANASI                 | 023403941477   | 6,000.00       |                | 203,584.13     |
| 25-02-2025 | 25-02-2025 | 505819658011     | NEFT/N7800815218675/Tata Consultancy Ser           | 505819658011   |                | 42,000.86      | 245,584.99     |
| 25-02-2025 | 25-02-2025 | 564928286789     | UPI/DR/251602476755/Mahesh/FDRL/mahesh315@ptaxis/U | 564928286789   | 19,300.28      |                | 226,284.71     |
| 25-02-2025 | 25-02-2025 | 795591411873     | ATM CASH WITHDRAWAL/58904/VARANASI                 | 795591411873   | 6,500.00       |                | 219,784.71     |
| 26-02-2025 | 26-02-2025 | 976233008927     | UPI/DR/445743142179/Jio/ICICI/jio@paytm/UPI        | 976233008927   | 2,320.78       |                | 217,463.93     |
| 26-02-2025 | 26-02-2025 | 538511310876     | ATM CASH WITHDRAWAL/67143/VARANASI                 | 538511310876   | 3,500.00       |                | 213,963.93     |
| 27-02-2025 | 27-02-2025 | 368557149739     | SMS ALERT CHARGES                                  | 368557149739   | 60.00          |                | 213,903.93     |
| 27-02-2025 | 27-02-2025 | 503870363427     | GST ON CHARGES                                     | 503870363427   | 10.80          |                | 213,893.13     |
| 01-03-2025 | 01-03-2025 | 065127581847     | UPI/DR/751345902812/Jio/PAYTM/airtel@axis/UPI      | 065127581847   | 299.00         |                | 213,594.13     |
| 02-03-2025 | 02-03-2025 | 037327726113     | POS BHARAT PETROLEUM VARANASI                      | 037327726113   | 4,300.78       |                | 209,293.35     |
| 03-03-2025 | 03-03-2025 | 382666514709     | UPI/DR/206309119728/Zepto/ICICI/zepto@apl/UPI      | 382666514709   | 830.21         |                | 208,463.14     |
| 03-03-2025 | 03-03-2025 | 157870903600     | ATM CASH WITHDRAWAL/28979/VARANASI                 | 157870903600   | 1,000.00       |                | 207,463.14     |
| 03-03-2025 | 03-03-2025 | 415917981681     | UPI/DR/911212248380/BSNL/ICICI/bsnlbroadband@upi/U | 415917981681   | 1,940.61       |                | 205,522.53     |
| 03-03-2025 | 03-03-2025 | 389176490330     | POS BRAND FACTORY VARANASI                         | 389176490330   | 3,950.19       |                | 201,572.34     |
| 04-03-2025 | 04-03-2025 | 597927076209     | UPI/DR/088942979494/Uber/ICICI/uber@paytm/UPI      | 597927076209   | 2,780.40       |                | 198,791.94     |
| 05-03-2025 | 05-03-2025 | 150689673474     | POS V MART VARANASI                                | 150689673474   | 750.32         |                | 198,041.62     |
| 06-03-2025 | 06-03-2025 | 274721861462     | POS METRO CASH CARRY VARANASI                      | 274721861462   | 4,300.56       |                | 193,741.06     |
| 06-03-2025 | 06-03-2025 | 752716261501     | UPI/DR/829460588001/Uber/ICICI/uber@paytm/UPI      | 752716261501   | 2,470.34       |                | 191,270.72     |
| 07-03-2025 | 07-03-2025 | 885635316265     | SALARY CREDIT/S3959695896177/Oracle Financial Serv | 885635316265   |                | 146,755.29     | 338,026.01     |
| 07-03-2025 | 07-03-2025 | 053102988142     | UPI/DR/476254525631/Rohit/HDFC/6353093503@ybl/UPI  | 053102988142   | 700.08         |                | 337,325.93     |
| 08-03-2025 | 08-03-2025 | 393910052360     | POS SHOPPERS STOP VARANASI                         | 393910052360   | 1,150.19       |                | 336,175.74     |
| 08-03-2025 | 08-03-2025 | 433704403612     | UPI/DR/115485948282/Reliance/LICI/licindia@licindi | 433704403612   | 7,000.00       |                | 329,175.74     |
| 08-03-2025 | 08-03-2025 | 930640813677     | UPI/DR/665256588654/Lata/BARB/lata.iyer@oksbi/UPI  | 930640813677   | 19,450.97      |                | 309,724.77     |
| 09-03-2025 | 09-03-2025 | 790351346862     | ATM CASH WITHDRAWAL/62867/VARANASI                 | 790351346862   | 1,000.00       |                | 308,724.77     |
| 09-03-2025 | 09-03-2025 | 025068866393     | NACH/MANDATE/RNT8965678/RENT MANDATE               | 025068866393   | 20,000.00      |                | 288,724.77     |
| 09-03-2025 | 09-03-2025 | 169286261828     | IMPS-826401329641-Shivam Kulkarni                  | 169286261828   | 29,900.64      |                | 258,824.13     |
| 09-03-2025 | 09-03-2025 | 663028965203     | UPI/DR/012603799736/Zomato/ICICI/zomato@axisbank/U | 663028965203   | 1,150.08       |                | 257,674.05     |
| 09-03-2025 | 09-03-2025 | 814079030405     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 814079030405   | 5,000.00       |                | 252,674.05     |
| 10-03-2025 | 10-03-2025 | 221596214991     | UPI/DR/585250786218/BSNL/RAZORPAY/broadband@paytm/ | 221596214991   | 949.00         |                | 251,725.05     |
| 10-03-2025 | 10-03-2025 | 042122044110     | UPI/DR/363397154141/BigBasket/ICICI/bigbasket@ybl/ | 042122044110   | 1,130.86       |                | 250,594.19     |
| 10-03-2025 | 10-03-2025 | 506813667196     | UPI/DR/592742940251/1mg/ICICI/tatahealth@icici/UPI | 506813667196   | 1,300.31       |                | 249,293.88     |
| 10-03-2025 | 10-03-2025 | 652976129437     | UPI/DR/484315079978/Sarita/SBIN/1937947333@aubank/ | 652976129437   | 12,250.84      |                | 237,043.04     |
| 11-03-2025 | 11-03-2025 | 170110320239     | ATM CASH WITHDRAWAL/53388/VARANASI                 | 170110320239   | 6,500.00       |                | 230,543.04     |
| 12-03-2025 | 12-03-2025 | 494584724922     | UPI/DR/494956629718/Jio/PAYTM/airtel@axis/UPI      | 494584724922   | 539.00         |                | 230,004.04     |
| 12-03-2025 | 12-03-2025 | 487496336151     | UPI/DR/642815928198/TSSPDCL/UPIN/tsspdclpayment@up | 487496336151   | 2,400.74       |                | 227,603.30     |
| 14-03-2025 | 14-03-2025 | 149727019431     | UPI/DR/228234059109/BSNL/ICICI/bsnlbroadband@upi/U | 149727019431   | 1,720.93       |                | 225,882.37     |
| 14-03-2025 | 14-03-2025 | 838369120819     | POS INDIAN OIL VARANASI                            | 838369120819   | 4,450.66       |                | 221,431.71     |
| 14-03-2025 | 14-03-2025 | 345209318344     | UPI/DR/968732119512/Uber/PAYTM/uber@paytm/UPI      | 345209318344   | 830.76         |                | 220,600.95     |
| 16-03-2025 | 16-03-2025 | 200176423019     | UPI/CR/451309281941/Kunal/HDFC/kunalkapo69@ptyes/U | 200176423019   |                | 2,550.44       | 223,151.39     |
| 18-03-2025 | 18-03-2025 | 065047086845     | UPI/DR/676236160377/Jio/ICICI/jio@paytm/UPI        | 065047086845   | 2,440.20       |                | 220,711.19     |
| 19-03-2025 | 19-03-2025 | 020380865631     | UPI/DR/367262358209/Practo/ICICI/practo@paytm/UPI  | 020380865631   | 799.00         |                | 219,912.19     |
| 20-03-2025 | 20-03-2025 | 879621300728     | UPI/DR/308989477377/Uber/PAYTM/uber@paytm/UPI      | 879621300728   | 520.91         |                | 219,391.28     |
| 20-03-2025 | 20-03-2025 | 480868953387     | UPI/DR/763583874585/Deepa/BKID/deepa.roy@apl/UPI   | 480868953387   | 10,600.31      |                | 208,790.97     |
| 20-03-2025 | 20-03-2025 | 278215726387     | POS METRO CASH CARRY VARANASI                      | 278215726387   | 1,050.41       |                | 207,740.56     |
| 21-03-2025 | 21-03-2025 | 235416270735     | ATM CASH WITHDRAWAL/38755/VARANASI                 | 235416270735   | 8,500.00       |                | 199,240.56     |
| 22-03-2025 | 22-03-2025 | 108730987798     | POS STAR BAZAAR VARANASI                           | 108730987798   | 6,350.59       |                | 192,889.97     |
| 22-03-2025 | 22-03-2025 | 534972767634     | UPI/DR/203185393717/Seema/KKBK/seema.gupta@ptsbi/U | 534972767634   | 9,600.34       |                | 183,289.63     |
| 22-03-2025 | 22-03-2025 | 165008860960     | UPI/DR/557420261873/Uber/PAYTM/uber@paytm/UPI      | 165008860960   | 870.53         |                | 182,419.10     |
| 22-03-2025 | 22-03-2025 | 671894579939     | UPI/DR/447817441365/Jio/PAYTM/airtel@axis/UPI      | 671894579939   | 569.00         |                | 181,850.10     |
| 23-03-2025 | 23-03-2025 | 375721624832     | UPI/DR/841477398026/Zomato/ICICI/zomato@axisbank/U | 375721624832   | 2,050.84       |                | 179,799.26     |
| 23-03-2025 | 23-03-2025 | 167580143112     | UPI/DR/091265558162/Ola/PAYTM/olamoney@ola/UPI     | 167580143112   | 480.30         |                | 179,318.96     |
| 23-03-2025 | 23-03-2025 | 744995766163     | UPI/DR/841774113705/Dunzo/ICICI/dunzo@razorpay/UPI | 744995766163   | 1,540.18       |                | 177,778.78     |
| 24-03-2025 | 24-03-2025 | 382984124766     | UPI/CR/774528230124/Anita/UCBA/anitaredd10@paytm/U | 382984124766   |                | 11,000.59      | 188,779.37     |
| 25-03-2025 | 25-03-2025 | 071110565242     | UPI/DR/249737659041/Sushma/UCBA/sushmajain67@ybl/U | 071110565242   | 8,800.56       |                | 179,978.81     |
| 25-03-2025 | 25-03-2025 | 896248102598     | UPI/DR/368745700967/Uber/PAYTM/uber@paytm/UPI      | 896248102598   | 810.02         |                | 179,168.79     |
| 26-03-2025 | 26-03-2025 | 399876629112     | UPI/DR/700417345932/Jio/PAYTM/airtel@axis/UPI      | 399876629112   | 639.00         |                | 178,529.79     |
| 26-03-2025 | 26-03-2025 | 190008290297     | UPI/DR/137217329575/Indane/ICICI/indanegas@upi/UPI | 190008290297   | 2,050.72       |                | 176,479.07     |
| 26-03-2025 | 26-03-2025 | 564136489479     | UPI/DR/336283107759/Maya/HDFC/maya.roy@ybl/UPI     | 564136489479   | 7,100.36       |                | 169,378.71     |
| 27-03-2025 | 27-03-2025 | 544512036962     | UPI/DR/546374409168/Rapido/PAYTM/rapido@icici/UPI  | 544512036962   | 140.06         |                | 169,238.65     |
| 28-03-2025 | 28-03-2025 | 276421776058     | UPI/DR/756117883319/Blinkit/ICICI/blinkit@kotak/UP | 276421776058   | 2,690.61       |                | 166,548.04     |
| 28-03-2025 | 28-03-2025 | 872244264358     | UPI/DR/090575289251/Meesho/PAYTM/meesho@ybl/UPI    | 872244264358   | 2,650.80       |                | 163,897.24     |
| 28-03-2025 | 28-03-2025 | 390252229845     | INTEREST CREDIT                                    | 390252229845   |                | 695.51         | 164,592.75     |
| 28-03-2025 | 28-03-2025 | 176904139650     | UPI/DR/620528840381/PhonePe/ICICI/phonepe@ybl/UPI  | 176904139650   | 120.46         |                | 164,472.29     |
| 28-03-2025 | 28-03-2025 | 753924661056     | UPI/DR/294351100239/Lalit/UTIB/lalitnaik84@apl/UPI | 753924661056   | 6,250.15       |                | 158,222.14     |
| 29-03-2025 | 29-03-2025 | 255915610754     | POS RELIANCE MART VARANASI                         | 255915610754   | 300.69         |                | 157,921.45     |
| 30-03-2025 | 30-03-2025 | 370487389428     | UPI/DR/349728840002/Sapna/BDBL/4629026418@pthdfc/U | 370487389428   | 21,950.33      |                | 135,971.12     |
| 30-03-2025 | 30-03-2025 | 465958239985     | POS BIG BAZAAR VARANASI                            | 465958239985   | 1,900.06       |                | 134,071.06     |
| 31-03-2025 | 31-03-2025 | 898675792311     | UPI/DR/683795370709/PhonePe/ICICI/phonepe@ybl/UPI  | 898675792311   | 870.65         |                | 133,200.41     |
| 31-03-2025 | 31-03-2025 | 788259946214     | UPI/DR/191911362061/Zepto/ICICI/zepto@apl/UPI      | 788259946214   | 1,530.73       |                | 131,669.68     |
| 01-04-2025 | 01-04-2025 | 579583172341     | UPI/CR/315302916490/Preeti/UTIB/preeti.bose@okhdfc | 579583172341   |                | 13,350.20      | 145,019.88     |
| 01-04-2025 | 01-04-2025 | 324337936301     | UPI/DR/242812084306/Flipkart/ICICI/flipkart@ybl/UP | 324337936301   | 830.70         |                | 144,189.18     |
| 01-04-2025 | 01-04-2025 | 994595339717     | UPI/DR/351259163259/Ajay/FDRL/2488994808@ybl/UPI   | 994595339717   | 14,950.46      |                | 129,238.72     |
| 02-04-2025 | 02-04-2025 | 725172006309     | UPI/DR/620271920322/BSNL/RAZORPAY/broadband@paytm/ | 725172006309   | 1,099.00       |                | 128,139.72     |
| 02-04-2025 | 02-04-2025 | 511856415398     | UPI/DR/310470781007/Jio/PAYTM/airtel@axis/UPI      | 511856415398   | 569.00         |                | 127,570.72     |
| 03-04-2025 | 03-04-2025 | 669987528922     | POS LIFESTYLE STORES VARANASI                      | 669987528922   | 3,050.38       |                | 124,520.34     |
| 03-04-2025 | 03-04-2025 | 532746048217     | UPI/DR/828300772552/Uber/PAYTM/uber@paytm/UPI      | 532746048217   | 460.50         |                | 124,059.84     |
| 04-04-2025 | 04-04-2025 | 887140034285     | UPI/DR/078786163152/Hotstar/ICICI/hotstar@hdfcbank | 887140034285   | 699.00         |                | 123,360.84     |
| 04-04-2025 | 04-04-2025 | 411201947531     | POS V MART VARANASI                                | 411201947531   | 1,550.64       |                | 121,810.20     |
| 05-04-2025 | 05-04-2025 | 640095458980     | UPI/DR/796532951737/Swiggy/ICICI/swiggy@icici/UPI  | 640095458980   | 2,510.11       |                | 119,300.09     |
| 06-04-2025 | 06-04-2025 | 917675976954     | UPI/DR/007168033589/Paytm/ICICI/paytm@paytm/UPI    | 917675976954   | 2,600.01       |                | 116,700.08     |
| 06-04-2025 | 06-04-2025 | 754303635859     | POS METRO CASH CARRY VARANASI                      | 754303635859   | 7,900.64       |                | 108,799.44     |
| 07-04-2025 | 07-04-2025 | 520503762399     | UPI/DR/387930674107/Ola/PAYTM/olamoney@ola/UPI     | 520503762399   | 660.51         |                | 108,138.93     |
| 07-04-2025 | 07-04-2025 | 551484256305     | UPI/DR/981472960512/Blinkit/ICICI/blinkit@kotak/UP | 551484256305   | 670.19         |                | 107,468.74     |
| 07-04-2025 | 07-04-2025 | 714449548528     | SALARY CREDIT/S4761370953671/Oracle Financial Serv | 714449548528   |                | 146,760.29     | 254,229.03     |
| 07-04-2025 | 07-04-2025 | 528168567598     | POS SHOPPERS STOP VARANASI                         | 528168567598   | 8,400.63       |                | 245,828.40     |
| 08-04-2025 | 08-04-2025 | 494191013832     | ATM CASH WITHDRAWAL/00410/VARANASI                 | 494191013832   | 1,500.00       |                | 244,328.40     |
| 08-04-2025 | 08-04-2025 | 165733638356     | POS MAX FASHION VARANASI                           | 165733638356   | 1,200.33       |                | 243,128.07     |
| 09-04-2025 | 09-04-2025 | 464986638780     | UPI/DR/190884313020/Flipkart/ICICI/flipkart@ybl/UP | 464986638780   | 180.25         |                | 242,947.82     |
| 09-04-2025 | 09-04-2025 | 695691211239     | UPI/DR/537182985906/Flipkart/ICICI/flipkart@ybl/UP | 695691211239   | 2,430.48       |                | 240,517.34     |
| 09-04-2025 | 09-04-2025 | 812263845170     | UPI/DR/865818146628/TSSPDCL/UPIN/tsspdclpayment@up | 812263845170   | 2,800.86       |                | 237,716.48     |
| 10-04-2025 | 10-04-2025 | 317425900162     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 317425900162   | 5,000.00       |                | 232,716.48     |
| 10-04-2025 | 10-04-2025 | 171516431092     | NACH/MANDATE/RNT0431042/RENT MANDATE               | 171516431092   | 20,000.00      |                | 212,716.48     |
| 10-04-2025 | 10-04-2025 | 535177309151     | UPI/DR/378435007131/Reliance/LICI/licindia@licindi | 535177309151   | 7,000.00       |                | 205,716.48     |
| 12-04-2025 | 12-04-2025 | 504283390602     | UPI/DR/015950809243/Jio/PAYTM/airtel@axis/UPI      | 504283390602   | 689.00         |                | 205,027.48     |
| 14-04-2025 | 14-04-2025 | 709811814280     | IMPS-170158836147-Nisha Pillai                     | 709811814280   | 4,200.85       |                | 200,826.63     |
| 15-04-2025 | 15-04-2025 | 534295774700     | UPI/CR/005059982544/Gopal/BARB/gopal.gupta@ptyes/U | 534295774700   |                | 16,050.16      | 216,876.79     |
| 15-04-2025 | 15-04-2025 | 995245232145     | POS BHARAT PETROLEUM VARANASI                      | 995245232145   | 850.76         |                | 216,026.03     |
